id,name,height,weight,base_experience,order,is_default,location_area_encounters,abilities,types,moves,stats,held_items,cries,forms,game_indices,sprites,species,past_abilities,past_types
473,mamoswine,25,2910,239,320,True,https://pokeapi.co/api/v2/pokemon/473/encounters,"oblivious, snow-cloak, thick-fat","ice, ground","headbutt, fury-attack, tackle, body-slam, take-down","{""hp"": 110, ""attack"": 130, ""defense"": 80, ""special-attack"": 70, ""special-defense"": 60, ""speed"": 80}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/473.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/473.ogg""}",mamoswine,"473, 473, 473, 473, 473, 473, 473, 473, 473",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,mamoswine,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
474,porygon-z,9,340,241,227,True,https://pokeapi.co/api/v2/pokemon/474/encounters,"adaptability, download, analytic",normal,"tackle, take-down, double-edge, ice-beam, blizzard","{""hp"": 85, ""attack"": 80, ""defense"": 70, ""special-attack"": 135, ""special-defense"": 75, ""speed"": 90}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/474.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/474.ogg""}",porygon-z,"474, 474, 474, 474, 474, 474, 474, 474, 474",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,porygon-z,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
475,gallade,16,520,233,384,True,https://pokeapi.co/api/v2/pokemon/475/encounters,"steadfast, sharpness, justified","psychic, fighting","mega-punch, fire-punch, ice-punch, thunder-punch, swords-dance","{""hp"": 68, ""attack"": 125, ""defense"": 65, ""special-attack"": 65, ""special-defense"": 115, ""speed"": 80}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/475.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/475.ogg""}",gallade,"475, 475, 475, 475, 475, 475, 475, 475, 475",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,gallade,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-viii"", ""url"": ""https://pokeapi.co/api/v2/generation/8/""}}]",[]
476,probopass,14,3400,184,402,True,https://pokeapi.co/api/v2/pokemon/476/encounters,"sturdy, magnet-pull, sand-force","rock, steel","fire-punch, ice-punch, thunder-punch, headbutt, tackle","{""hp"": 60, ""attack"": 55, ""defense"": 145, ""special-attack"": 75, ""special-defense"": 150, ""speed"": 40}","hard-stone, magnet","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/476.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/476.ogg""}",probopass,"476, 476, 476, 476, 476, 476, 476, 476, 476",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,probopass,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
477,dusknoir,22,1066,236,474,True,https://pokeapi.co/api/v2/pokemon/477/encounters,"pressure, frisk",ghost,"mega-punch, fire-punch, ice-punch, thunder-punch, bind","{""hp"": 45, ""attack"": 100, ""defense"": 135, ""special-attack"": 65, ""special-defense"": 135, ""speed"": 45}","kasib-berry, spell-tag","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/477.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/477.ogg""}",dusknoir,"477, 477, 477, 477, 477, 477, 477, 477, 477",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png,dusknoir,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-v"", ""url"": ""https://pokeapi.co/api/v2/generation/5/""}}]",[]
478,froslass,13,266,168,483,True,https://pokeapi.co/api/v2/pokemon/478/encounters,"snow-cloak, cursed-body","ice, ghost","ice-punch, headbutt, body-slam, take-down, leer","{""hp"": 70, ""attack"": 80, ""defense"": 70, ""special-attack"": 80, ""special-defense"": 70, ""speed"": 110}",babiri-berry,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/478.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/478.ogg""}",froslass,"478, 478, 478, 478, 478, 478, 478, 478, 478",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png,froslass,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
479,rotom,3,3,154,587,True,https://pokeapi.co/api/v2/pokemon/479/encounters,levitate,"electric, ghost","thunder-shock, thunderbolt, thunder-wave, thunder, toxic","{""hp"": 50, ""attack"": 50, ""defense"": 77, ""special-attack"": 95, ""special-defense"": 77, ""speed"": 91}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/479.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/479.ogg""}",rotom,"479, 479, 479, 479, 479, 479, 479, 479, 479",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png,rotom,[],[]
480,uxie,3,3,261,593,True,https://pokeapi.co/api/v2/pokemon/480/encounters,levitate,psychic,"fire-punch, ice-punch, thunder-punch, headbutt, psybeam","{""hp"": 75, ""attack"": 75, ""defense"": 130, ""special-attack"": 75, ""special-defense"": 130, ""speed"": 95}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/480.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/480.ogg""}",uxie,"480, 480, 480, 480, 480, 480, 480, 480, 480",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png,uxie,[],[]
481,mesprit,3,3,261,594,True,https://pokeapi.co/api/v2/pokemon/481/encounters,levitate,psychic,"fire-punch, ice-punch, thunder-punch, headbutt, double-edge","{""hp"": 80, ""attack"": 105, ""defense"": 105, ""special-attack"": 105, ""special-defense"": 105, ""speed"": 80}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/481.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/481.ogg""}",mesprit,"481, 481, 481, 481, 481, 481, 481, 481, 481",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png,mesprit,[],[]
482,azelf,3,3,261,595,True,https://pokeapi.co/api/v2/pokemon/482/encounters,levitate,psychic,"fire-punch, ice-punch, thunder-punch, headbutt, double-edge","{""hp"": 75, ""attack"": 125, ""defense"": 70, ""special-attack"": 125, ""special-defense"": 70, ""speed"": 115}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/482.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/482.ogg""}",azelf,"482, 482, 482, 482, 482, 482, 482, 482, 482",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png,azelf,[],[]
483,dialga,54,6830,306,596,True,https://pokeapi.co/api/v2/pokemon/483/encounters,"pressure, telepathy","steel, dragon","cut, headbutt, body-slam, take-down, roar","{""hp"": 100, ""attack"": 120, ""defense"": 120, ""special-attack"": 150, ""special-defense"": 100, ""speed"": 90}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/483.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/483.ogg""}",dialga,"483, 483, 483, 483, 483, 483, 483, 483, 483",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png,dialga,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
484,palkia,42,3360,306,597,True,https://pokeapi.co/api/v2/pokemon/484/encounters,"pressure, telepathy","water, dragon","cut, headbutt, body-slam, take-down, roar","{""hp"": 90, ""attack"": 120, ""defense"": 100, ""special-attack"": 150, ""special-defense"": 120, ""speed"": 100}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/484.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/484.ogg""}",palkia,"484, 484, 484, 484, 484, 484, 484, 484, 484",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png,palkia,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
485,heatran,17,4300,270,598,True,https://pokeapi.co/api/v2/pokemon/485/encounters,"flash-fire, flame-body","fire, steel","headbutt, body-slam, take-down, leer, roar","{""hp"": 91, ""attack"": 90, ""defense"": 106, ""special-attack"": 130, ""special-defense"": 106, ""speed"": 77}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/485.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/485.ogg""}",heatran,"485, 485, 485, 485, 485, 485, 485, 485, 485",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png,heatran,[],[]
486,regigigas,37,4200,302,599,True,https://pokeapi.co/api/v2/pokemon/486/encounters,slow-start,normal,"pound, mega-punch, fire-punch, ice-punch, thunder-punch","{""hp"": 110, ""attack"": 160, ""defense"": 110, ""special-attack"": 80, ""special-defense"": 110, ""speed"": 100}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/486.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/486.ogg""}",regigigas,"486, 486, 486, 486, 486, 486, 486, 486, 486",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png,regigigas,[],[]
487,giratina-altered,45,7500,306,600,True,https://pokeapi.co/api/v2/pokemon/487/encounters,"pressure, telepathy","ghost, dragon","cut, fly, headbutt, body-slam, take-down","{""hp"": 150, ""attack"": 100, ""defense"": 120, ""special-attack"": 100, ""special-defense"": 120, ""speed"": 90}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/487.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/487.ogg""}",giratina-altered,"487, 487, 487, 487, 487, 487, 487, 487, 487",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png,giratina,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
488,cresselia,15,856,270,602,True,https://pokeapi.co/api/v2/pokemon/488/encounters,levitate,psychic,"tackle, body-slam, mist, ice-beam, psybeam","{""hp"": 120, ""attack"": 70, ""defense"": 110, ""special-attack"": 75, ""special-defense"": 120, ""speed"": 85}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/488.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/488.ogg""}",cresselia,"488, 488, 488, 488, 488, 488, 488, 488, 488",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png,cresselia,[],[]
489,phione,4,31,216,603,True,https://pokeapi.co/api/v2/pokemon/489/encounters,hydration,water,"supersonic, water-gun, hydro-pump, surf, ice-beam","{""hp"": 80, ""attack"": 80, ""defense"": 80, ""special-attack"": 80, ""special-defense"": 80, ""speed"": 80}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/489.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/489.ogg""}",phione,"489, 489, 489, 489, 489, 489, 489, 489, 489",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png,phione,[],[]
490,manaphy,3,14,270,604,True,https://pokeapi.co/api/v2/pokemon/490/encounters,hydration,water,"supersonic, water-gun, hydro-pump, surf, ice-beam","{""hp"": 100, ""attack"": 100, ""defense"": 100, ""special-attack"": 100, ""special-defense"": 100, ""speed"": 100}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/490.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/490.ogg""}",manaphy,"490, 490, 490, 490, 490, 490, 490, 490, 490",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png,manaphy,[],[]
491,darkrai,15,505,270,605,True,https://pokeapi.co/api/v2/pokemon/491/encounters,bad-dreams,dark,"swords-dance, cut, headbutt, disable, ice-beam","{""hp"": 70, ""attack"": 90, ""defense"": 90, ""special-attack"": 135, ""special-defense"": 90, ""speed"": 125}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/491.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/491.ogg""}",darkrai,"491, 491, 491, 491, 491, 491, 491, 491, 491",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png,darkrai,[],[]
492,shaymin-land,2,21,270,606,True,https://pokeapi.co/api/v2/pokemon/492/encounters,natural-cure,grass,"swords-dance, headbutt, take-down, double-edge, hyper-beam","{""hp"": 100, ""attack"": 100, ""defense"": 100, ""special-attack"": 100, ""special-defense"": 100, ""speed"": 100}",lum-berry,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/492.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/492.ogg""}",shaymin-land,"492, 492, 492, 492, 492, 492, 492, 492, 492",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png,shaymin,[],[]
493,arceus,32,3200,324,608,True,https://pokeapi.co/api/v2/pokemon/493/encounters,multitype,normal,"swords-dance, cut, fly, headbutt, body-slam","{""hp"": 120, ""attack"": 120, ""defense"": 120, ""special-attack"": 120, ""special-defense"": 120, ""speed"": 120}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/493.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/493.ogg""}","arceus-normal, arceus-bug, arceus-dark, arceus-dragon, arceus-electric, arceus-fighting, arceus-fire, arceus-flying, arceus-ghost, arceus-grass, arceus-ground, arceus-ice, arceus-poison, arceus-psychic, arceus-rock, arceus-steel, arceus-water, arceus-unknown, arceus-fairy","493, 493, 493, 493, 493, 493, 493, 493, 493",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png,arceus,[],[]
494,victini,4,40,270,609,True,https://pokeapi.co/api/v2/pokemon/494/encounters,victory-star,"psychic, fire","mega-punch, fire-punch, thunder-punch, mega-kick, headbutt","{""hp"": 100, ""attack"": 100, ""defense"": 100, ""special-attack"": 100, ""special-defense"": 100, ""speed"": 100}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/494.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/494.ogg""}",victini,"494, 494, 494, 494",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png,victini,[],[]
495,snivy,6,81,62,610,True,https://pokeapi.co/api/v2/pokemon/495/encounters,"overgrow, contrary",grass,"swords-dance, cut, bind, slam, vine-whip","{""hp"": 45, ""attack"": 45, ""defense"": 55, ""special-attack"": 45, ""special-defense"": 55, ""speed"": 63}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/495.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/495.ogg""}",snivy,"495, 495, 495, 495",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png,snivy,[],[]
496,servine,8,160,145,611,True,https://pokeapi.co/api/v2/pokemon/496/encounters,"overgrow, contrary",grass,"swords-dance, cut, bind, slam, vine-whip","{""hp"": 60, ""attack"": 60, ""defense"": 75, ""special-attack"": 60, ""special-defense"": 75, ""speed"": 83}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/496.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/496.ogg""}",servine,"496, 496, 496, 496",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png,servine,[],[]
497,serperior,33,630,238,612,True,https://pokeapi.co/api/v2/pokemon/497/encounters,"overgrow, contrary",grass,"swords-dance, cut, bind, slam, vine-whip","{""hp"": 75, ""attack"": 75, ""defense"": 95, ""special-attack"": 75, ""special-defense"": 95, ""speed"": 113}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/497.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/497.ogg""}",serperior,"497, 497, 497, 497",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png,serperior,[],[]
498,tepig,5,99,62,613,True,https://pokeapi.co/api/v2/pokemon/498/encounters,"blaze, thick-fat",fire,"fire-punch, tackle, body-slam, take-down, thrash","{""hp"": 65, ""attack"": 63, ""defense"": 45, ""special-attack"": 45, ""special-defense"": 45, ""speed"": 45}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/498.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/498.ogg""}",tepig,"498, 498, 498, 498",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,tepig,[],[]
499,pignite,10,555,146,614,True,https://pokeapi.co/api/v2/pokemon/499/encounters,"blaze, thick-fat","fire, fighting","fire-punch, thunder-punch, tackle, body-slam, take-down","{""hp"": 90, ""attack"": 93, ""defense"": 55, ""special-attack"": 70, ""special-defense"": 55, ""speed"": 55}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/499.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/499.ogg""}",pignite,"499, 499, 499, 499",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png,pignite,[],[]
